series_name,brand,category,information_cutoff_inclusive,window_days,current_window_start,previous_window_start,current_reviews,previous_reviews,current_overall_score,previous_overall_score,score_change,current_negative_review_rate,current_rating_reviews,previous_rating_reviews,current_platform_rating,previous_platform_rating,platform_rating_change,eligible_for_alert,text_alert_candidate,text_rule_retrigger_probability,rating_decline_probability,alert_status,alert
EVOS,福特,SUV,2025-11-30,180,2025-06-04,2024-12-06,1,0,0.5,,,0.0,1,0,4.86,,,False,False,,,none,False
EVOS,福特,SUV,2025-12-31,180,2025-07-05,2025-01-06,1,0,0.5,,,0.0,1,0,4.86,,,False,False,,,none,False
EVOS,福特,SUV,2026-01-31,180,2025-08-05,2025-02-06,0,1,,0.5,,,0,1,,4.86,,False,False,,,none,False
EVOS,福特,SUV,2026-02-28,180,2025-09-02,2025-03-06,0,1,,0.5,,,0,1,,4.86,,False,False,,,none,False
EVOS,福特,SUV,2026-03-31,180,2025-10-03,2025-04-06,0,1,,0.5,,,0,1,,4.86,,False,False,,,none,False
EVOS,福特,SUV,2026-04-30,180,2025-11-02,2025-05-06,0,1,,0.5,,,0,1,,4.86,,False,False,,,none,False
EVOS,福特,SUV,2026-05-31,180,2025-12-03,2025-06-06,0,1,,0.5,,,0,1,,4.86,,False,False,,,none,False
EVOS,福特,SUV,2026-06-30,180,2026-01-02,2025-07-06,0,1,,0.5,,,0,1,,4.86,,False,False,,,none,False
ID.4 CROZZ,大众,SUV,2022-01-31,180,2021-08-05,2021-02-06,27,13,0.6220311581422692,0.7307692307692307,-0.10873807262696156,0.0,27,13,4.503703703703704,4.207692307692307,0.29601139601139703,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2022-02-28,180,2021-09-02,2021-03-06,41,14,0.5848044909020519,0.7295918367346939,-0.14478734583264197,0.0,41,14,4.46829268292683,4.185714285714285,0.28257839721254463,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2022-03-31,180,2021-10-03,2021-04-06,51,17,0.5181995020230314,0.7436974789915967,-0.22549797696856522,0.0392156862745098,51,17,4.386274509803921,4.194117647058824,0.19215686274509736,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2022-04-30,180,2021-11-02,2021-05-06,65,16,0.4765567765567766,0.727281746031746,-0.2507249694749694,0.06153846153846154,65,16,4.269230769230768,4.25625,0.01298076923076863,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2022-05-31,180,2021-12-03,2021-06-06,78,13,0.47011090761090746,0.6396214896214896,-0.1695105820105821,0.07692307692307693,78,13,4.217948717948719,4.223076923076923,-0.005128205128204222,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2022-06-30,180,2022-01-02,2021-07-06,91,14,0.45188383045525904,0.6755668934240362,-0.22368306296877716,0.07692307692307693,91,14,4.186813186813186,4.2,-0.013186813186814028,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2022-07-31,180,2022-02-02,2021-08-06,84,28,0.41645880574451993,0.61172052154195,-0.19526171579743007,0.08333333333333333,84,28,4.072619047619047,4.4714285714285715,-0.3988095238095246,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2022-08-31,180,2022-03-05,2021-09-06,75,42,0.3909629629629629,0.5946900982615269,-0.20372713529856395,0.09333333333333334,75,42,3.9866666666666672,4.469047619047619,-0.4823809523809519,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2022-09-30,180,2022-04-04,2021-10-06,68,51,0.39163748832866485,0.5181995020230314,-0.1265620136943666,0.07352941176470588,68,51,3.979411764705882,4.386274509803921,-0.4068627450980391,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2022-10-31,180,2022-05-05,2021-11-06,57,65,0.38331940963519906,0.46996336996337,-0.08664396032817095,0.07017543859649122,57,65,3.978947368421053,4.269230769230769,-0.29028340080971615,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2022-11-30,180,2022-06-04,2021-12-06,43,81,0.33448689553340716,0.46773956496178726,-0.1332526694283801,0.06976744186046512,43,81,3.9232558139534888,4.218518518518518,-0.29526270456502957,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2022-12-31,180,2022-07-05,2022-01-06,29,93,0.3194854953475643,0.4456903908516813,-0.12620489550411695,0.06896551724137931,29,93,3.886206896551724,4.180645161290322,-0.2944382647385977,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2023-01-31,180,2022-08-05,2022-02-06,24,84,0.2950562169312169,0.41645880574451993,-0.12140258881330301,0.08333333333333333,24,84,3.8416666666666663,4.072619047619047,-0.23095238095238058,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2023-02-28,180,2022-09-02,2022-03-06,21,74,0.25506424792139076,0.38948948948948947,-0.1344252415680987,0.09523809523809523,21,74,3.9095238095238094,3.975675675675676,-0.06615186615186675,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2023-03-31,180,2022-10-03,2022-04-06,19,67,0.28074352548036763,0.3908493248045487,-0.11010579932418108,0.10526315789473684,19,67,3.910526315789474,3.985074626865671,-0.07454831107619686,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2023-04-30,180,2022-11-02,2022-05-06,15,57,0.34465608465608466,0.38331940963519906,-0.0386633249791144,0.06666666666666667,15,57,4.013333333333334,3.978947368421053,0.03438596491228063,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2023-05-31,180,2022-12-03,2022-06-06,11,43,0.42958152958152956,0.33448689553340716,0.0950946340481224,0.0,11,43,4.209090909090909,3.9232558139534888,0.2858350951374202,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2023-06-30,180,2023-01-02,2022-07-06,12,29,0.35674603174603176,0.3194854953475643,0.037260536398467436,0.0,12,29,4.2,3.886206896551724,0.31379310344827616,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2023-07-31,180,2023-02-02,2022-08-06,12,24,0.4793650793650794,0.2950562169312169,0.18430886243386246,0.0,12,24,4.283333333333334,3.8416666666666663,0.44166666666666776,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2023-08-31,180,2023-03-05,2022-09-06,11,21,0.44509379509379504,0.25506424792139076,0.19002954717240428,0.09090909090909091,11,21,4.154545454545454,3.9095238095238094,0.24502164502164492,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2023-09-30,180,2023-04-04,2022-10-06,13,18,0.4067460317460317,0.30427689594356255,0.10246913580246914,0.07692307692307693,13,18,4.046153846153847,3.8833333333333337,0.16282051282051313,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2023-10-31,180,2023-05-05,2022-11-06,11,15,0.3811327561327561,0.34465608465608466,0.03647667147667144,0.09090909090909091,11,15,3.972727272727273,4.013333333333334,-0.040606060606060534,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2023-11-30,180,2023-06-04,2022-12-06,14,11,0.3296201814058957,0.42958152958152956,-0.09996134817563385,0.07142857142857142,14,11,3.9642857142857144,4.209090909090909,-0.24480519480519458,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2023-12-31,180,2023-07-05,2023-01-06,14,12,0.3327947845804989,0.35674603174603176,-0.023951247165532874,0.07142857142857142,14,12,3.928571428571428,4.2,-0.27142857142857224,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2024-01-31,180,2023-08-05,2023-02-06,13,12,0.28275335775335775,0.4080026455026455,-0.12524928774928773,0.0,13,12,3.9538461538461536,4.1499999999999995,-0.1961538461538459,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2024-02-29,180,2023-09-03,2023-03-07,13,11,0.28275335775335775,0.44509379509379504,-0.1623404373404373,0.0,13,11,3.9538461538461536,4.154545454545454,-0.20069930069930075,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2024-03-31,180,2023-10-04,2023-04-07,11,13,0.29249639249639253,0.4067460317460317,-0.11424963924963916,0.0,11,13,4.036363636363636,4.046153846153847,-0.009790209790210724,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2024-04-30,180,2023-11-03,2023-05-07,12,11,0.29589947089947094,0.3811327561327561,-0.08523328523328516,0.0,12,11,4.008333333333334,3.972727272727273,0.03560606060606064,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2024-05-31,180,2023-12-04,2023-06-07,11,14,0.2935064935064935,0.3296201814058957,-0.036113687899402225,0.0,11,14,4.027272727272727,3.9642857142857144,0.06298701298701292,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2024-06-30,180,2024-01-03,2023-07-07,10,14,0.2914285714285714,0.2923185941043084,-0.0008900226757369567,0.0,10,14,4.04,3.9285714285714284,0.11142857142857165,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2024-07-31,180,2024-02-03,2023-08-07,10,13,0.34095238095238095,0.28275335775335775,0.0581990231990232,0.0,10,13,4.11,3.9538461538461536,0.15615384615384675,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2024-08-31,180,2024-03-05,2023-09-07,9,14,0.3566137566137566,0.2768424036281179,0.0797713529856387,0.0,9,14,4.133333333333334,3.9499999999999997,0.18333333333333401,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2024-09-30,180,2024-04-04,2023-10-07,7,11,0.3299319727891156,0.29249639249639253,0.03743558029272309,0.0,7,11,4.1000000000000005,4.036363636363636,0.06363636363636438,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2024-10-31,180,2024-05-05,2023-11-07,6,11,0.32936507936507936,0.3227994227994228,0.006565656565656552,0.0,6,11,4.166666666666667,3.9818181818181815,0.18484848484848548,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2024-11-30,180,2024-06-04,2023-12-07,5,12,0.5785714285714285,0.2968253968253968,0.2817460317460317,0.0,5,12,4.08,4.033333333333334,0.04666666666666597,True,False,,,none,False
ID.4 CROZZ,大众,SUV,2024-12-31,180,2024-07-05,2024-01-07,3,11,0.7357142857142858,0.3012987012987013,0.4344155844155845,0.0,3,11,4.033333333333332,4.072727272727272,-0.03939393939393998,False,False,,,none,False
ID.4 CROZZ,大众,SUV,2025-01-31,180,2024-08-05,2024-02-07,2,10,0.675,0.34095238095238095,0.3340476190476191,0.0,2,10,3.75,4.11,-0.3600000000000003,False,False,,,none,False
ID.4 CROZZ,大众,SUV,2025-02-28,180,2024-09-02,2024-03-06,3,9,0.3666666666666667,0.3566137566137566,0.010052910052910091,0.3333333333333333,3,9,3.9,4.133333333333334,-0.23333333333333384,False,False,,,none,False
ID.4 CROZZ,大众,SUV,2025-03-31,180,2024-10-03,2024-04-06,3,7,0.3666666666666667,0.3299319727891156,0.03673469387755107,0.3333333333333333,3,7,3.9,4.1000000000000005,-0.20000000000000062,False,False,,,none,False
ID.4 CROZZ,大众,SUV,2025-04-30,180,2024-11-02,2024-05-06,3,6,0.3666666666666667,0.32936507936507936,0.037301587301587336,0.3333333333333333,3,6,3.9,4.166666666666667,-0.26666666666666705,False,False,,,none,False
ID.4 CROZZ,大众,SUV,2025-05-31,180,2024-12-03,2024-06-06,1,5,-0.25,0.5785714285714285,-0.8285714285714285,1.0,1,5,4.2,4.08,0.1200000000000001,False,False,,,none,False
ID.4 CROZZ,大众,SUV,2025-06-30,180,2025-01-02,2024-07-06,1,3,-0.25,0.7357142857142858,-0.9857142857142858,1.0,1,3,4.2,4.033333333333332,0.16666666666666785,False,False,,,none,False
ID.4 CROZZ,大众,SUV,2025-07-31,180,2025-02-02,2024-08-06,2,2,-0.04166666666666667,0.675,-0.7166666666666667,0.5,2,2,3.9000000000000004,3.75,0.15000000000000036,False,False,,,none,False
ID.4 CROZZ,大众,SUV,2025-08-31,180,2025-03-05,2024-09-06,1,3,0.16666666666666666,0.3666666666666667,-0.20000000000000004,0.0,1,3,3.6,3.9,-0.2999999999999998,False,False,,,none,False
ID.4 CROZZ,大众,SUV,2025-09-30,180,2025-04-04,2024-10-06,2,3,0.2708333333333333,0.3666666666666667,-0.09583333333333338,0.0,2,3,3.75,3.9,-0.1499999999999999,False,False,,,none,False
ID.4 CROZZ,大众,SUV,2025-10-31,180,2025-05-05,2024-11-06,3,3,0.22817460317460317,0.3666666666666667,-0.13849206349206353,0.0,3,3,3.9,3.9,0.0,False,False,,,none,False
ID.4 CROZZ,大众,SUV,2025-11-30,180,2025-06-04,2024-12-06,3,1,0.22817460317460317,-0.25,0.47817460317460314,0.0,3,1,3.9,4.2,-0.30000000000000027,False,False,,,none,False
ID.4 CROZZ,大众,SUV,2025-12-31,180,2025-07-05,2025-01-06,3,1,0.22817460317460317,-0.25,0.47817460317460314,0.0,3,1,3.9,4.2,-0.30000000000000027,False,False,,,none,False
ID.4 CROZZ,大众,SUV,2026-01-31,180,2025-08-05,2025-02-06,3,2,0.28373015873015867,-0.04166666666666667,0.32539682539682535,0.0,3,2,3.9666666666666663,3.9000000000000004,0.06666666666666599,False,False,,,none,False
ID.4 CROZZ,大众,SUV,2026-02-28,180,2025-09-02,2025-03-06,3,1,0.28373015873015867,0.16666666666666666,0.11706349206349201,0.0,3,1,3.9666666666666663,3.6,0.36666666666666625,False,False,,,none,False
ID.4 CROZZ,大众,SUV,2026-03-31,180,2025-10-03,2025-04-06,2,2,0.23809523809523808,0.2708333333333333,-0.03273809523809523,0.0,2,2,4.0,3.75,0.25,False,False,,,none,False
ID.4 CROZZ,大众,SUV,2026-04-30,180,2025-11-02,2025-05-06,2,3,-0.08333333333333334,0.22817460317460317,-0.3115079365079365,0.5,2,3,4.25,3.9,0.3500000000000001,False,False,,,none,False
ID.4 CROZZ,大众,SUV,2026-05-31,180,2025-12-03,2025-06-06,4,3,0.1875,0.22817460317460317,-0.04067460317460317,0.25,4,3,4.15,3.9,0.25000000000000044,False,False,,,none,False
ID.4 CROZZ,大众,SUV,2026-06-30,180,2026-01-02,2025-07-06,4,3,0.1875,0.22817460317460317,-0.04067460317460317,0.25,4,3,4.15,3.9,0.25000000000000044,False,False,,,none,False
ID.4 CROZZ,大众,SUV,2026-07-31,180,2026-02-02,2025-08-06,4,3,0.35416666666666663,0.28373015873015867,0.07043650793650796,0.25,4,3,4.05,3.9666666666666663,0.08333333333333348,False,False,,,none,False
ID.4 X,大众,SUV,2022-01-31,180,2021-08-05,2021-02-06,13,38,0.47066544566544566,0.6393796992481203,-0.16871425358267467,0.23076923076923078,13,38,4.038461538461538,3.907894736842106,0.13056680161943213,True,False,,,none,False
ID.4 X,大众,SUV,2022-02-28,180,2021-09-02,2021-03-06,15,40,0.5445767195767196,0.6282440476190476,-0.08366732804232802,0.2,15,40,4.18,3.905,0.2749999999999999,True,False,,,none,False
ID.4 X,大众,SUV,2022-03-31,180,2021-10-03,2021-04-06,18,40,0.5541225749559083,0.6376884920634921,-0.08356591710758376,0.16666666666666666,18,40,4.183333333333334,3.8899999999999997,0.2933333333333339,True,False,,,none,False
ID.4 X,大众,SUV,2022-04-30,180,2021-11-02,2021-05-06,23,17,0.5374051069703245,0.5458450046685343,-0.008439897698209742,0.17391304347826086,23,17,4.165217391304347,3.8588235294117643,0.306393861892583,True,False,,,none,False
ID.4 X,大众,SUV,2022-05-31,180,2021-12-03,2021-06-06,27,14,0.4400793650793652,0.5815759637188209,-0.14149659863945574,0.2222222222222222,27,14,4.166666666666666,3.9285714285714275,0.23809523809523858,True,False,,,none,False
ID.4 X,大众,SUV,2022-06-30,180,2022-01-02,2021-07-06,33,8,0.4084776334776335,0.5830853174603174,-0.17460768398268395,0.21212121212121213,33,8,4.200000000000001,3.9375,0.26250000000000107,True,False,,,none,False
ID.4 X,大众,SUV,2022-07-31,180,2022-02-02,2021-08-06,35,13,0.4061337868480726,0.47066544566544566,-0.06453165881737305,0.2,35,13,4.182857142857143,4.038461538461538,0.14439560439560495,True,False,,,none,False
ID.4 X,大众,SUV,2022-08-31,180,2022-03-05,2021-09-06,40,15,0.3691765873015873,0.5445767195767196,-0.1754001322751323,0.2,40,15,4.1274999999999995,4.18,-0.05250000000000021,True,False,,,none,False
ID.4 X,大众,SUV,2022-09-30,180,2022-04-04,2021-10-06,46,18,0.3600931677018632,0.5541225749559083,-0.1940294072540451,0.1956521739130435,46,18,4.165217391304347,4.183333333333334,-0.018115942028986254,True,False,,,none,False
ID.4 X,大众,SUV,2022-10-31,180,2022-05-05,2021-11-06,52,24,0.3592948717948718,0.508068783068783,-0.1487739112739112,0.17307692307692307,52,24,4.169230769230769,4.141666666666667,0.027564102564102022,True,False,,,none,False
ID.4 X,大众,SUV,2022-11-30,180,2022-06-04,2021-12-06,59,27,0.37549771320957764,0.4400793650793652,-0.06458165186978754,0.15254237288135594,59,27,4.171186440677966,4.166666666666666,0.00451977401129966,True,False,,,none,False
ID.4 X,大众,SUV,2022-12-31,180,2022-07-05,2022-01-06,55,34,0.36816738816738814,0.38619281045751636,-0.018025422290128212,0.16363636363636364,55,34,4.125454545454546,4.1764705882352935,-0.05101604278074756,True,False,,,none,False
ID.4 X,大众,SUV,2023-01-31,180,2022-08-05,2022-02-06,53,37,0.3799341120095837,0.4040004290004291,-0.024066316990845382,0.1509433962264151,53,37,4.1415094339622645,4.175675675675675,-0.03416624171341098,True,False,,,none,False
ID.4 X,大众,SUV,2023-02-28,180,2022-09-02,2022-03-06,47,39,0.3842367443431273,0.35941188441188443,0.024824859931242893,0.14893617021276595,47,39,4.151063829787233,4.115384615384615,0.03567921440261834,True,False,,,none,False
ID.4 X,大众,SUV,2023-03-31,180,2022-10-03,2022-04-06,38,46,0.38627819548872183,0.3600931677018632,0.026185027786858606,0.15789473684210525,38,46,4.123684210526315,4.165217391304347,-0.04153318077803192,True,False,,,none,False
ID.4 X,大众,SUV,2023-04-30,180,2022-11-02,2022-05-06,24,55,0.4107969576719577,0.35450216450216454,0.056294793169793134,0.125,24,55,4.175,4.156363636363635,0.01863636363636445,True,False,,,none,False
ID.4 X,大众,SUV,2023-05-31,180,2022-12-03,2022-06-06,20,59,0.39791666666666664,0.37549771320957764,0.022418953457088997,0.2,20,59,4.055000000000001,4.171186440677966,-0.11618644067796513,True,False,,,none,False
ID.4 X,大众,SUV,2023-06-30,180,2023-01-02,2022-07-06,16,55,0.4631200396825397,0.36816738816738814,0.09495265151515153,0.125,16,55,4.137499999999999,4.125454545454546,0.01204545454545336,True,False,,,none,False
ID.4 X,大众,SUV,2023-07-31,180,2023-02-02,2022-08-06,20,53,0.4554761904761905,0.3799341120095837,0.07554207846660677,0.05,20,53,4.08,4.1415094339622645,-0.06150943396226438,True,False,,,none,False
ID.4 X,大众,SUV,2023-08-31,180,2023-03-05,2022-09-06,24,48,0.47204034391534383,0.3970651455026455,0.07497519841269834,0.041666666666666664,24,48,4.108333333333333,4.160416666666666,-0.05208333333333304,True,False,,,none,False
ID.4 X,大众,SUV,2023-09-30,180,2023-04-04,2022-10-06,26,37,0.4656440781440781,0.38996138996139,0.07568268818268808,0.038461538461538464,26,37,4.107692307692307,4.116216216216216,-0.00852390852390883,True,False,,,none,False
ID.4 X,大众,SUV,2023-10-31,180,2023-05-05,2022-11-06,31,20,0.4842677931387609,0.39652777777777776,0.08774001536098314,0.03225806451612903,31,20,4.14516129032258,4.18,-0.034838709677419644,True,False,,,none,False
ID.4 X,大众,SUV,2023-11-30,180,2023-06-04,2022-12-06,29,20,0.46416256157635466,0.39791666666666664,0.06624589490968802,0.0,29,20,4.1517241379310335,4.055000000000001,0.09672413793103285,True,False,,,none,False
ID.4 X,大众,SUV,2023-12-31,180,2023-07-05,2023-01-06,27,16,0.47843915343915344,0.4631200396825397,0.015319113756613767,0.0,27,16,4.17037037037037,4.137499999999999,0.03287037037037077,True,False,,,none,False
ID.4 X,大众,SUV,2024-01-31,180,2023-08-05,2023-02-06,17,23,0.5229458450046686,0.463216011042098,0.05972983396257059,0.0,17,23,4.211764705882353,4.108695652173912,0.10306905370844088,True,False,,,none,False
ID.4 X,大众,SUV,2024-02-29,180,2023-09-03,2023-03-07,16,24,0.4118799603174603,0.47204034391534383,-0.060160383597883504,0.0625,16,24,4.137499999999999,4.108333333333333,0.029166666666665897,True,False,,,none,False
ID.4 X,大众,SUV,2024-03-31,180,2023-10-04,2023-04-07,14,26,0.41516439909297054,0.4656440781440781,-0.05047967905110756,0.07142857142857142,14,26,4.142857142857143,4.107692307692307,0.03516483516483593,True,False,,,none,False
ID.4 X,大众,SUV,2024-04-30,180,2023-11-03,2023-05-07,9,31,0.3335537918871252,0.4842677931387609,-0.1507140012516357,0.1111111111111111,9,31,3.9555555555555557,4.14516129032258,-0.18960573476702436,True,False,,,none,False
ID.4 X,大众,SUV,2024-05-31,180,2023-12-04,2023-06-07,7,29,0.43225623582766437,0.46416256157635466,-0.03190632574869029,0.14285714285714285,7,29,4.0285714285714285,4.1517241379310335,-0.12315270935960498,True,False,,,none,False
ID.4 X,大众,SUV,2024-06-30,180,2024-01-03,2023-07-07,8,26,0.41294642857142855,0.492032967032967,-0.07908653846153846,0.125,8,26,3.9625,4.161538461538461,-0.19903846153846105,True,False,,,none,False
ID.4 X,大众,SUV,2024-07-31,180,2024-02-03,2023-08-07,6,17,0.3214285714285714,0.5229458450046686,-0.20151727357609717,0.16666666666666666,6,17,3.866666666666667,4.211764705882353,-0.34509803921568594,True,False,,,none,False
ID.4 X,大众,SUV,2024-08-31,180,2024-03-05,2023-09-07,6,16,0.2923280423280423,0.4118799603174603,-0.119551917989418,0.16666666666666666,6,16,3.7999999999999994,4.137499999999999,-0.3374999999999999,True,False,,,none,False
ID.4 X,大众,SUV,2024-09-30,180,2024-04-04,2023-10-07,6,12,0.2923280423280423,0.36861772486772487,-0.07628968253968255,0.16666666666666666,6,12,3.7999999999999994,4.075,-0.2750000000000008,True,False,,,none,False
ID.4 X,大众,SUV,2024-10-31,180,2024-05-05,2023-11-07,7,9,0.2607709750566894,0.3335537918871252,-0.0727828168304358,0.14285714285714285,7,9,3.957142857142857,3.9555555555555557,0.0015873015873011376,True,False,,,none,False
