series_id,series_name,brand,category,in_model_cohort,row_months,raw_positive_months,repaired_positive_months,raw_first_positive_date,raw_last_positive_date,repaired_first_positive_date,repaired_last_positive_date,prelaunch_zero_months,internal_zero_months,longest_internal_zero_run,trailing_zero_months,raw_train_positive_months,raw_test_sales,repaired_test_sales,test_sales_delta,reference_avg_12_before_raw_cutoff,audit_status,current_modeling_action,evidence_url,status_note,flag_never_positive,flag_no_positive_in_training,flag_all_zero_raw_test,flag_all_zero_repaired_test,flag_internal_gap_ge3,flag_recent_trailing_cutoff,flag_high_volume_cutoff,verification_priority,risk_score,verification_reason
11747,东风风神E30,东风风神,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4445,东风风神H30,东风风神,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
10856,东风风神L60,东风风神,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
3904,东风风神S30,东风风神,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8109,中兴C3,中兴,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
9327,中华H220,中华,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8019,中华H230,中华,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21332,中华H230EV,中华,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
13746,中华H3,中华,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8470,中华H320,中华,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
9192,中华H330,中华,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7280,中华H530,中华,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
11962,中华V3,中华,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7659,中华V5,中华,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22085,中华V6,中华,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22023,中华V7,中华,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
13278,乐风RV,雪佛兰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
3182,乐驰,宝骏,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
11577,云100,众泰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
25784,五菱730,五菱,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
12995,五菱宏光S1,五菱,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
10921,众泰E20,众泰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
12572,众泰E200,众泰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
13070,众泰SR7,众泰,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
14029,众泰SR9,众泰,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
9220,众泰T200,众泰,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
14181,众泰T300,众泰,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22764,众泰T300新能源,众泰,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21593,众泰T500,众泰,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4665,众泰T600,众泰,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
13604,众泰T700,众泰,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
9181,众泰Z100,众泰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21924,众泰Z300,众泰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7538,众泰Z360,众泰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21925,众泰Z500,众泰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21434,众泰Z500EV,众泰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
10500,众泰Z560,众泰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
12001,众泰Z700,众泰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
12553,众泰大迈X5,众泰,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
14211,众泰大迈X7,众泰,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
9090,传祺GA3,广汽传祺,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21623,传祺GA3S PHEV,广汽传祺,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
11231,传祺GA3S视界,广汽传祺,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4680,传祺GA5,广汽传祺,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21446,传祺GA5新能源,广汽传祺,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21255,传祺GE3,埃安,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21664,传祺GS4新能源,广汽传祺,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
11121,传祺GS5 Super,广汽传祺,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21162,传祺GS7,广汽传祺,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21303,伽途im,福田,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
13655,伽途ix5,福田,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
11891,元,比亚迪,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21423,元新能源,比亚迪,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22816,全球鹰EX3,全球鹰,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
12875,全球鹰K10,全球鹰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
12876,全球鹰K11,全球鹰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
20522,全球鹰K12,全球鹰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
20524,全球鹰K17,全球鹰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
1133,兰德酷路泽,丰田,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21193,凌轩,长安,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22063,凯绅,起亚,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
11372,凯翼C3,凯翼,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
11373,凯翼C3R,凯翼,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22326,凯翼E3,凯翼,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
26691,凯翼E5 EV,凯翼,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
13614,凯翼V3,凯翼,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
20542,凯翼X5,凯翼,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
10951,凯迪拉克ATS-L,凯迪拉克,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4512,凯迪拉克XTS,凯迪拉克,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
1583,利亚纳,铃木,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
10048,利亚纳A6,铃木,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
3314,力帆320,力帆,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
9318,力帆330,力帆,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
1623,力帆520,力帆,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
3192,力帆520i,力帆,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8572,力帆530,力帆,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
3315,力帆620,力帆,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21457,力帆620新能源,力帆,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
9319,力帆630,力帆,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21086,力帆650,力帆,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22853,力帆650新能源,力帆,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7291,力帆720,力帆,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
9887,力帆820,力帆,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21657,力帆820新能源,力帆,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
9867,力帆X50,力帆,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4526,力帆X60,力帆,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
12603,力帆X70,力帆,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
12514,力帆X80,力帆,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
28181,力帆枫叶80V,力帆,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
12596,北京BJ20,北京越野,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4685,北京BW007,北汽制造,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
24453,北京EU7,北京汽车,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7169,北京汽车E系列,北京汽车,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4591,北斗星,铃木,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21923,北斗星X5E,北汽昌河,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
20513,北汽威旺M50F,北汽威旺,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
