identity,review_id,review_id_key,series_name,publish_time,corpus_source,platform,content_source,content_len,rating_overall,legacy_available,prompt_version,requested_model,scored_at,text_global_polarity,label_source,manual_qa_status,deepseek_appearance_raw_polarity,deepseek_appearance_legacy_compatible,deepseek_appearance_api_mentioned,uniform_local_appearance_mentioned,deepseek_interior_raw_polarity,deepseek_interior_legacy_compatible,deepseek_interior_api_mentioned,uniform_local_interior_mentioned,deepseek_space_raw_polarity,deepseek_space_legacy_compatible,deepseek_space_api_mentioned,uniform_local_space_mentioned,deepseek_power_raw_polarity,deepseek_power_legacy_compatible,deepseek_power_api_mentioned,uniform_local_power_mentioned,deepseek_control_raw_polarity,deepseek_control_legacy_compatible,deepseek_control_api_mentioned,uniform_local_control_mentioned,deepseek_comfort_raw_polarity,deepseek_comfort_legacy_compatible,deepseek_comfort_api_mentioned,uniform_local_comfort_mentioned,deepseek_fuel_consumption_raw_polarity,deepseek_fuel_consumption_legacy_compatible,deepseek_fuel_consumption_api_mentioned,uniform_local_fuel_consumption_mentioned,deepseek_configuration_raw_polarity,deepseek_configuration_legacy_compatible,deepseek_configuration_api_mentioned,uniform_local_configuration_mentioned,deepseek_intelligence_raw_polarity,deepseek_intelligence_legacy_compatible,deepseek_intelligence_api_mentioned,uniform_local_intelligence_mentioned,deepseek_value_raw_polarity,deepseek_value_legacy_compatible,deepseek_value_api_mentioned,uniform_local_value_mentioned,content_sha256
dongchedi::7589684194482065470,7589684194482065470,7589684194482065470,AION RT,2025-12-31 00:10:00,old_v1,dongchedi,,55,3.9,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,392cec40e0e831850dd9df84d8cfa7973bce6166302eccaa09c1d1ea915e0117
dongchedi::7589814249652768792,7589814249652768792,7589814249652768792,AION RT,2025-12-31 08:35:00,old_v1,dongchedi,,36,2.0,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,-1.0,-1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,0,e97085fa3ef9332709bad7b1f9c3cf6d596c66a7427df5dbad29bd0a10732853
dongchedi::7592085534428647449,7592085534428647449,7592085534428647449,AION RT,2026-01-06 11:29:00,old_v1,dongchedi,,30,5.0,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,91da0a5e580b744fed92be0fbff563c0d90bbad674ba6fe5dc7d63fb260a4aa1
dongchedi::7594886693166010393,7594886693166010393,7594886693166010393,AION RT,2026-01-14 00:55:00,old_v1,dongchedi,,38,3.5,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,0,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,c29222912eadeb02f874f29a58943e89488ba07566b2f19b480f22cb06e8d94b
dongchedi::7595588634711953433,7595588634711953433,7595588634711953433,AION RT,2026-01-15 22:03:00,old_v1,dongchedi,,31,2.8,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,-1.0,-1,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,237f00367f77a1d25393feabd28fdc7740bb272c6a740b3dd94e970cf48570b8
dongchedi::7596636369410068542,7596636369410068542,7596636369410068542,AION RT,2026-01-18 17:52:00,old_v1,dongchedi,,44,4.8,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,0,0.0,0,,0,0.0,0,,0,353bd59eb25c92187cb807375e68c01bbed8102b220c1268bd7685be8878ea48
dongchedi::7597423184656207934,7597423184656207934,7597423184656207934,AION RT,2026-01-20 20:42:00,old_v1,dongchedi,,36,3.2,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,0,f88d0ae995a5740e06bbfe818a939e07d05a897326fbdd87a25597119c1494d8
dongchedi::7597715867568181273,7597715867568181273,7597715867568181273,AION RT,2026-01-21 15:38:00,old_v1,dongchedi,,33,2.8,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,0,0.0,0,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,839740de9dc7e89119893804cd55fc8a027b3f3592be17ab38a6c4ab990827e7
dongchedi::7598818381726224408,7598818381726224408,7598818381726224408,AION RT,2026-01-24 14:56:00,old_v1,dongchedi,,37,3.7,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,0,1.0,1,,1,0.0,0,,0,-1.0,-1,,1,1.0,1,,1,0.0,0,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,a353a366729a8eb57b9811139430a05996792f28f69019f6eba82476b32a1d1d
dongchedi::7600606861238210622,7600606861238210622,7600606861238210622,AION RT,2026-01-29 10:36:00,old_v1,dongchedi,,34,5.0,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,0,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,ef1762be7a8a52f3e0260ac8c199910485d6f18936097a4444c9a7eb355b2918
dongchedi::7601197959169986584,7601197959169986584,7601197959169986584,AION RT,2026-01-31 00:50:00,old_v1,dongchedi,,32,3.8,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,-1.0,-1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,3b519f3ca3de303dbf32173b52423d2b1c5be88fff1f8619d34e2166201ff604
dongchedi::7583884860536655896,7583884860536655896,7583884860536655896,AION RT,2026-02-03 14:21:00,old_v1,dongchedi,,56,3.7,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,0,0.0,0,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,ed99286de2923cd3a3f1cc2b4c4e5e6f8a504367fcadccd45140ef471b28f6fa
dongchedi::7602655230559260696,7602655230559260696,7602655230559260696,AION RT,2026-02-03 23:15:00,old_v1,dongchedi,,102,4.5,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,1,-1.0,-1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,1,9e8830aaec26b7217a9231387956defc14827928221dfb7088d78ff511adebef
dongchedi::7604331482500304920,7604331482500304920,7604331482500304920,AION RT,2026-02-08 11:29:00,old_v1,dongchedi,,47,4.5,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,0.0,0,,0,1.0,1,,1,1.0,1,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,8795013660ed32d5466f37a043bb24105b44ee2ee2c829e38e5f4af2f7ea1e6a
dongchedi::7607650053364142104,7607650053364142104,7607650053364142104,AION RT,2026-02-17 10:07:00,old_v1,dongchedi,,155,5.0,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,1.0,1,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,cfc33b33cbe6ef097ee605871681623b5b31ae8a265a8c7ab6fde9d386c68742
dongchedi::7608187150693044248,7608187150693044248,7608187150693044248,AION RT,2026-02-18 20:52:00,old_v1,dongchedi,,73,4.1,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,1,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,864a19c903f513196f57d6c386b9afb5d528522c53d1d0705490c7580c3660bc
dongchedi::7610998050974093337,7610998050974093337,7610998050974093337,AION RT,2026-02-26 10:39:00,old_v1,dongchedi,,82,3.6,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,1.0,1,,1,1.0,1,,1,-1.0,-1,,0,-1.0,-1,,1,0.0,0,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,20342d56c849c2563e421f049b12632e42ee5d7fa4c3290ee5b42f3d77201826
dongchedi::7611358081527599128,7611358081527599128,7611358081527599128,AION RT,2026-02-27 09:57:00,old_v1,dongchedi,,170,2.2,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,1,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,-1.0,-1,,1,-1.0,-1,,1,-1.0,-1,,1,-1.0,-1,,0,a99542e1e2acbaf1a5d3a8b9468f6b22b7c3a559453236a454b57df0dc7dbd1c
dongchedi::7614674095644364862,7614674095644364862,7614674095644364862,AION RT,2026-03-08 08:24:00,old_v1,dongchedi,,43,4.8,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,5b9fc39b2572e06b25d82e004679f8c8f859e4ee61fe7108ca27d2af5232ae87
dongchedi::7617754326663958553,7617754326663958553,7617754326663958553,AION RT,2026-03-16 15:37:00,old_v1,dongchedi,,32,4.7,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,633c167609bf532da7f6725d03541f2748e4904e7cd25e52d97d386a649f99c7
dongchedi::7624144692564742206,7624144692564742206,7624144692564742206,AION RT,2026-04-02 20:55:00,old_v1,dongchedi,,49,3.3,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,-1.0,-1,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,-1.0,-1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0c3dc309645dd7e244f859c0e02c466e61bff9e4cd2c60873dbed32990aaf103
dongchedi::7624852436502466622,7624852436502466622,7624852436502466622,AION RT,2026-04-04 19:30:00,old_v1,dongchedi,,383,3.9,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,1.0,1,,1,1.0,1,,1,-1.0,-1,,1,1.0,1,,1,8551396c82e8a24cdfdca1e5b90476faeb11181f449e1d98078bfb6b2f180ce2
dongchedi::7624972235979116569,7624972235979116569,7624972235979116569,AION RT,2026-04-05 02:26:00,old_v1,dongchedi,,33,4.5,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,1,-1.0,-1,,0,0.0,0,,0,0.0,0,,0,922717659a114e7a1551521c3217987fd80729112b046f4c21b5c6440ca1dd0b
dongchedi::7627415133379104793,7627415133379104793,7627415133379104793,AION RT,2026-04-11 16:30:00,old_v1,dongchedi,,31,4.5,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,1.0,1,,1,29a5f094f6352931af28a9b5caeba536626f85eb58123d6e33142c854b6166a4
dongchedi::7628014953928085566,7628014953928085566,7628014953928085566,AION RT,2026-04-13 07:23:00,old_v1,dongchedi,,91,5.0,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,0,1.0,1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,35a7935217d4bd36792b3b75b98ca113edb15fc0ba6a178d5638e8e500b74539
dongchedi::7629964361141866558,7629964361141866558,7629964361141866558,AION RT,2026-04-18 13:18:00,old_v1,dongchedi,,30,4.9,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,37550bbb8c84e54ebebde1d647360af0dbfd16b6a3e5947daeb10941e22e2719
dongchedi::7631932085682311193,7631932085682311193,7631932085682311193,AION RT,2026-04-26 00:30:00,old_v1,dongchedi,,31,5.0,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,0,0.0,0,,0,0.0,0,,1,1.0,1,,1,0.0,0,,0,1.0,1,,1,2b964f50a8507008b9b7694f1da38a1eb3b843ba9ccb3ca24721be66f35e9d5f
dongchedi::7638917484514398233,7638917484514398233,7638917484514398233,AION RT,2026-05-12 16:21:00,old_v1,dongchedi,,43,4.0,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,1.0,1,,1,2d7863630d4df97c85a00dd90efabceb1393005c0a48f14e5528c5ef4a626dc9
dongchedi::7639958909091844121,7639958909091844121,7639958909091844121,AION RT,2026-05-15 11:42:00,old_v1,dongchedi,,36,5.0,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,1,0.0,0,,0,0.0,0,,0,5dfbb0744a960be3e9ddcfc43a93117d44a13073497bc21e3db056c45bf464c1
dongchedi::7640201282958938174,7640201282958938174,7640201282958938174,AION RT,2026-05-16 03:23:00,old_v1,dongchedi,,38,3.2,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,ffc4a8ed56d4a948f75168841c4d7a1c71cc619165421e1ddba55acd3cc6208f
dongchedi::7642257561520984089,7642257561520984089,7642257561520984089,AION RT,2026-05-21 16:26:00,old_v1,dongchedi,,39,3.1,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,3d42baf6532b78d1e335b73859f1401d94592d3e2923632f42c60c74940119e6
dongchedi::7645297121456836632,7645297121456836632,7645297121456836632,AION RT,2026-05-29 20:58:00,old_v1,dongchedi,,80,4.1,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,fbf488a1a9a49f6b5c7f8ed51ca2859f6d0852f73bfce9cc93a3b54420118f75
dongchedi::7645442933251903513,7645442933251903513,7645442933251903513,AION RT,2026-05-30 06:47:00,old_v1,dongchedi,,30,3.6,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,fe02e93aef6259fce109bc0029ca87990d0c8f3c235c6e454b0f2d09154d8c25
dongchedi::7645503992029532184,7645503992029532184,7645503992029532184,AION RT,2026-05-30 10:27:00,old_v1,dongchedi,,77,4.2,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,09d8fb6263e7a267990d913cb2d9e366405f2d567f1e23074c3dd7db9200ca0c
dongchedi::7647519401394049086,7647519401394049086,7647519401394049086,AION RT,2026-06-04 20:41:00,old_v1,dongchedi,,35,5.0,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T07:59:50.111490+00:00,1,compact_deepseek_v4_flash_2026,not_required,1.0,1,True,0,1.0,1,True,0,,0,False,0,,0,False,0,,0,False,0,,0,False,0,,0,False,0,,0,False,0,,0,False,0,,0,False,0,df30cd9330b6b85cdda88da8ea69bb5e3b719cef011bcb4e5e622e4934b50653
dongchedi::7647773692813922328,7647773692813922328,7647773692813922328,AION RT,2026-06-05 21:16:00,old_v1,dongchedi,,348,4.8,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T08:09:18.057210+00:00,1,compact_deepseek_v4_flash_2026,not_required,,0,False,0,,0,False,0,1.0,1,True,1,,0,False,0,,0,False,0,,0,False,0,-1.0,-1,True,1,1.0,1,True,0,,0,False,0,1.0,1,True,0,789fc6f4441311bef28b3fdca0fcb1cddba92535b7c7927305fe1ccb1c9d8449
dongchedi::7649326573748768792,7649326573748768792,7649326573748768792,AION RT,2026-06-09 17:33:00,old_v1,dongchedi,,52,4.4,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T08:02:06.434829+00:00,1,compact_deepseek_v4_flash_2026,not_required,,0,False,0,,0,False,0,,0,False,0,,0,False,0,,0,False,0,,0,False,0,,0,False,0,,0,False,0,,0,False,0,1.0,1,True,1,0b711e4871de3944c0dd3c113b67ea3864a345e4389818c46d3e7a44ecac85eb
dongchedi::7649687673392615448,7649687673392615448,7649687673392615448,AION RT,2026-06-10 16:55:00,old_v1,dongchedi,,30,4.9,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T07:58:41.320079+00:00,0,compact_deepseek_v4_flash_2026,accepted_all_unmentioned,,0,False,0,,0,False,0,,0,False,0,,0,False,0,,0,False,0,,0,False,0,,0,False,0,,0,False,0,,0,False,0,,0,False,0,c071415b4465b134b67504362b381096257b332532268d6b61a68eda5d06dc13
dongchedi::7651186873032790040,7651186873032790040,7651186873032790040,AION RT,2026-06-14 17:52:00,old_v1,dongchedi,,64,4.0,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T08:02:39.628549+00:00,0,compact_deepseek_v4_flash_2026,not_required,,0,False,0,,0,False,0,,0,False,0,,0,False,0,,0,False,0,,0,False,0,,0,False,0,-1.0,-1,True,0,,0,False,0,,0,False,0,5757209b52c12bd5cced057eeb717fa14eafc5b889d0b2d581277a14ea382626
dongchedi::7652908547507769368,7652908547507769368,7652908547507769368,AION RT,2026-06-19 09:23:00,old_v1,dongchedi,,61,4.2,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T08:02:30.169221+00:00,-1,compact_deepseek_v4_flash_2026,not_required,,0,False,0,,0,False,0,,0,False,0,,0,False,0,-1.0,-1,True,1,,0,False,1,1.0,1,True,1,,0,False,0,,0,False,0,1.0,1,True,1,848fd0b343c8e6f7e02884c71e924e50adeee51e9c7e9b0cd13785e83308374e
dongchedi::7656349549388107838,7656349549388107838,7656349549388107838,AION RT,2026-06-28 15:47:00,old_v1,dongchedi,,34,4.5,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T07:59:40.588148+00:00,1,compact_deepseek_v4_flash_2026,not_required,,0,False,0,1.0,1,True,1,,0,False,0,1.0,1,True,0,,0,False,0,,0,False,0,1.0,1,True,1,,0,False,1,,0,False,0,1.0,1,True,1,843bb490f1ea89c55467bfb10bcf352975b05c1cfb2f5eae9f91e4f17713c40d
dongchedi::7658514521404755993,7658514521404755993,7658514521404755993,AION RT,2026-07-04 11:48:00,old_v1,dongchedi,,34,5.0,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T07:59:40.588148+00:00,-1,compact_deepseek_v4_flash_2026,not_required,1.0,1,True,0,-1.0,-1,True,0,,0,False,0,,0,False,0,,0,False,0,,0,False,0,,0,False,0,1.0,1,True,1,,0,False,0,,0,False,0,1ae9507ef128f36ea2045cd38c122a7dcb636846c845e17af93bc27d1ed44c5f
dongchedi::7659057754979455038,7659057754979455038,7659057754979455038,AION RT,2026-07-05 22:59:00,old_v1,dongchedi,,40,4.8,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T08:00:53.936625+00:00,1,compact_deepseek_v4_flash_2026,not_required,1.0,1,True,1,1.0,1,True,1,,0,False,0,,0,False,0,,0,False,0,,0,False,0,1.0,1,True,1,,0,False,1,-1.0,-1,True,0,,0,False,0,0ca836cbeb901223a97c2812f8b4c77b8567cf2e5ed5e143736696b64ddd040d
dongchedi::6932496590535921678,6932496590535921678,6932496590535921678,AION S,2021-02-24 02:10:00,old_v1,dongchedi,,405,4.5,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T08:11:37.107035+00:00,1,compact_deepseek_v4_flash_2026,not_required,1.0,1,True,1,1.0,1,True,1,,0,False,1,1.0,1,True,1,-1.0,-1,True,1,1.0,1,True,1,,0,False,1,1.0,1,True,1,,0,False,1,,0,False,1,1645f60f1ffbfea3e5f440312a8a1c2385aac3b93e4b94178fc94c4da49976b6
dongchedi::6971433626978226184,6971433626978226184,6971433626978226184,AION S,2021-06-08 22:42:00,old_v1,dongchedi,,655,3.8,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T08:25:07.705057+00:00,-1,compact_deepseek_v4_flash_2026,not_required,,0,False,1,1.0,1,True,1,,0,False,0,1.0,1,True,1,1.0,1,True,1,1.0,1,True,1,,0,False,0,,0,False,0,,0,False,0,,0,False,0,765aaf59c7c727ed36164e861d43975baf8dc4ac71cfb68fac17fccf2c38449b
dongchedi::6971671545215193118,6971671545215193118,6971671545215193118,AION S,2021-06-09 14:06:00,old_v1,dongchedi,,648,3.2,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T08:24:52.302234+00:00,-1,compact_deepseek_v4_flash_2026,not_required,1.0,1,True,1,-1.0,-1,True,1,1.0,1,True,1,1.0,1,True,1,,0,False,1,,0,False,1,,0,False,1,,0,False,0,,0,False,0,1.0,1,True,1,9cd5119492c56410034d53c3427a0fee214ed6ee53e5d3c4aabd859c35c92a01
dongchedi::6976622481138257932,6976622481138257932,6976622481138257932,AION S,2021-06-22 22:18:00,old_v1,dongchedi,,734,3.7,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T08:32:25.688281+00:00,-1,compact_deepseek_v4_flash_2026,not_required,,0,False,1,-1.0,-1,True,1,1.0,1,True,1,1.0,1,True,1,1.0,1,True,1,1.0,1,True,1,,0,False,1,,0,False,1,1.0,1,True,1,1.0,1,True,1,7c5b7a3e1494be07ea550d5721928735471fdec5464a2ee4c17cd25469cb491b
dongchedi::6992809011456249887,6992809011456249887,6992809011456249887,AION S,2021-08-05 13:10:00,old_v1,dongchedi,,457,4.0,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T08:13:22.229209+00:00,-1,compact_deepseek_v4_flash_2026,not_required,1.0,1,True,1,1.0,1,True,1,0.0,0,True,1,1.0,1,True,1,-1.0,-1,True,1,1.0,1,True,1,,0,False,1,-1.0,-1,True,1,,0,False,0,,0,False,1,4ac5285176956324b62dff1dd53fe0511e345be31c37a3db0810d3aa693610fd
dongchedi::7001698514459693092,7001698514459693092,7001698514459693092,AION S,2021-08-29 12:06:00,old_v1,dongchedi,,505,3.8,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T09:09:15.662155+00:00,1,compact_deepseek_v4_flash_2026,not_required,1.0,1,True,1,1.0,1,True,1,1.0,1,True,1,,0,False,0,,0,False,0,,0,False,0,1.0,1,True,1,,0,False,1,1.0,1,True,1,,0,False,0,42ca74ea683227cfed392a23d9093660136c72c2504f9289b1d0b4be76b535ae
dongchedi::7007332530328178721,7007332530328178721,7007332530328178721,AION S,2021-09-13 16:29:00,old_v1,dongchedi,,1021,4.0,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T08:46:03.093451+00:00,1,compact_deepseek_v4_flash_2026,not_required,1.0,1,True,1,1.0,1,True,1,,0,False,0,1.0,1,True,1,,0,False,1,1.0,1,True,1,1.0,1,True,1,,0,False,1,0.0,0,True,1,1.0,1,True,1,44c500b33e769abccf8e08baab74f32e3907e92baf9bf1137e3d9840e3acfc67
dongchedi::7008041605575741453,7008041605575741453,7008041605575741453,AION S,2021-09-15 14:20:00,old_v1,dongchedi,,360,4.2,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T08:09:57.650941+00:00,1,compact_deepseek_v4_flash_2026,not_required,1.0,1,True,1,1.0,1,True,1,1.0,1,True,1,1.0,1,True,1,1.0,1,True,1,1.0,1,True,1,,0,False,1,1.0,1,True,1,1.0,1,True,0,1.0,1,True,1,977b96cffee60a93e62cad5d7df239f1f3353529bfc4d89806767c2de7732aae
dongchedi::7008165945118036006,7008165945118036006,7008165945118036006,AION S,2021-09-15 22:23:00,old_v1,dongchedi,,643,4.6,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T08:24:43.235027+00:00,1,compact_deepseek_v4_flash_2026,not_required,1.0,1,True,1,1.0,1,True,1,1.0,1,True,1,1.0,1,True,1,1.0,1,True,1,1.0,1,True,1,1.0,1,True,1,-1.0,-1,True,1,1.0,1,True,1,1.0,1,True,1,2998415a91de74168640b2a20a4f3a84d74d9a2ece9b95bdfa6895f67188c130
dongchedi::7011108099654160391,7011108099654160391,7011108099654160391,AION S,2021-09-23 20:40:00,old_v1,dongchedi,,1910,4.1,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T09:05:17.474374+00:00,-1,compact_deepseek_v4_flash_2026,not_required,1.0,1,True,1,1.0,1,True,1,1.0,1,True,1,1.0,1,True,1,-1.0,-1,True,1,1.0,1,True,1,0.0,0,True,1,-1.0,-1,True,1,-1.0,-1,True,1,0.0,0,True,1,e35f5e481d25eb0d0d891bd4ed353f95e8157f7d2569266035694bd2ce0079d9
dongchedi::7023580396881186855,7023580396881186855,7023580396881186855,AION S,2021-10-27 11:19:00,old_v1,dongchedi,,406,3.9,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T08:11:41.388827+00:00,-1,compact_deepseek_v4_flash_2026,not_required,1.0,1,True,1,-1.0,-1,True,0,-1.0,-1,True,1,1.0,1,True,0,,0,False,1,,0,False,0,1.0,1,True,1,,0,False,0,-1.0,-1,True,0,1.0,1,True,1,25a624f0e7d6f58ed21645f7b1959adec3e7aee8d7981f502e78289d11c6baf5
