identity,review_id,series_name,publish_time,corpus_source,content_chars,content_sha256,legacy_absa_available,prompt_version,requested_model,batch_id,batch_size,success,error,scored_at,appearance_mentioned,appearance_polarity,legacy_compatible_appearance,interior_mentioned,interior_polarity,legacy_compatible_interior,space_mentioned,space_polarity,legacy_compatible_space,power_mentioned,power_polarity,legacy_compatible_power,control_mentioned,control_polarity,legacy_compatible_control,comfort_mentioned,comfort_polarity,legacy_compatible_comfort,fuel_consumption_mentioned,fuel_consumption_polarity,legacy_compatible_fuel_consumption,configuration_mentioned,configuration_polarity,legacy_compatible_configuration,intelligence_mentioned,intelligence_polarity,legacy_compatible_intelligence,value_mentioned,value_polarity,legacy_compatible_value
dongchedi::7008725976448241700,7008725976448241700,ID.4 CROZZ,2021-09-17 10:36:00,old_v1,1918,e8662633df0f945ef1a3a8cb0794ae5bb2172e666176787c59add02c3f8e871f,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,8588ac49f051a1b2,10,True,,2026-08-24T09:05:23.064296+00:00,True,1.0,1,True,0.0,0,True,1.0,1,True,1.0,1,False,,0,False,,0,True,1.0,1,False,,0,True,0.0,0,True,1.0,1
dongchedi::7011820544987238438,7011820544987238438,ID.4 CROZZ,2021-09-25 18:44:00,old_v1,764,c004bed6b0ea037fe7f85d9fe3b36b9921c3bd89cf0d9ea1559ebafe78d6af92,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,c2411232310131ac,10,True,,2026-08-24T08:33:37.154888+00:00,True,1.0,1,False,,0,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,-1.0,-1,True,1.0,1
dongchedi::7014121125378527265,7014121125378527265,ID.4 CROZZ,2021-10-01 23:32:00,old_v1,744,5d64e0fc4894418cc4ab6ede83d2429ca71c3b9be8832863a48fbcfd9d3e5e3a,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,11f77db8ac3385ef,10,True,,2026-08-24T08:32:56.393264+00:00,False,,0,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,False,,0,False,,0,True,1.0,1,True,1.0,1,False,,0
dongchedi::7016956247438004259,7016956247438004259,ID.4 CROZZ,2021-10-09 14:53:00,old_v1,1079,185ba27177f1e3f1c518450e80745bf0fe7baa33a484e5fd0b657ab7b76cf5cd,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,c359f54225a5b060,10,True,,2026-08-24T08:48:18.182245+00:00,True,1.0,1,True,0.0,0,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,-1.0,-1,True,-1.0,-1
dongchedi::7025384391329189921,7025384391329189921,ID.4 CROZZ,2021-11-01 07:59:00,old_v1,678,69ec9d49342e618c4659c28ae0f0a3d5a0f7a1af778c6e0d286d0564f40d086a,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,3f58e44f96791a32,10,True,,2026-08-24T08:25:57.443157+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,0.0,0,True,1.0,1,True,1.0,1,True,1.0,1
dongchedi::7025808371764695047,7025808371764695047,ID.4 CROZZ,2021-11-02 11:24:00,old_v1,394,34c70c3f837ae94389684fa750b67e0030ae2b88998f49d4a1b594b2ef084038,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,8540d28188c8867e,10,True,,2026-08-24T08:11:20.106744+00:00,True,1.0,1,False,,0,False,,0,False,,0,True,1.0,1,False,,0,True,1.0,1,False,,0,True,1.0,1,True,1.0,1
dongchedi::7033569544115326989,7033569544115326989,ID.4 CROZZ,2021-11-23 10:12:00,old_v1,724,84846f9b6bcdb694ddc7050ff48ae007336e388cc617bb018dec530e0d9386d2,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,4b2d2aaab55b858c,10,True,,2026-08-24T08:31:42.666691+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,-1.0,-1,False,,0
dongchedi::7037881299062755367,7037881299062755367,ID.4 CROZZ,2021-12-05 00:13:00,old_v1,923,0ede25f9887498247e419e57343a476cab4b45cc45ed074b7a0e1705bfc3ffdb,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,ef5cad2b92938c9e,10,True,,2026-08-24T08:41:22.424935+00:00,True,1.0,1,True,0.0,0,False,,0,True,0.0,0,True,1.0,1,True,-1.0,-1,True,-1.0,-1,False,,0,True,-1.0,-1,True,1.0,1
dongchedi::7039968556766728207,7039968556766728207,ID.4 CROZZ,2021-12-10 15:13:00,old_v1,531,18c16f799d8562261b12409be5e8fd7c4c491bcb3dc77c69e582ef07a1300b07,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,8dd1b549bb10364b,10,True,,2026-08-24T08:19:00.025788+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,-1.0,-1,False,,0
dongchedi::7658533155619491902,7658533155619491902,ID.4 CROZZ,2026-07-04 13:00:00,old_v1,45,0a5444c444bf43f1e43944157fde664b65b787d0f303da9feae47607c2514fe2,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,ba198f5ef0a839b6,10,True,,2026-08-24T08:01:29.878821+00:00,True,1.0,1,False,,0,False,,0,False,,0,True,1.0,1,False,,0,False,,0,True,-1.0,-1,False,,0,False,,0
dongchedi::6944264526657228807,6944264526657228807,ID.4 X,2021-03-27 17:32:00,old_v1,895,c481c873d9a9c63aaa52809c97b183c59ae9c7d4b0bf7f1b6c5e86b2b7c1b87f,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,40f5646a47f513fe,10,True,,2026-08-24T08:39:55.772266+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,-1.0,-1,True,1.0,1
dongchedi::6949331921574825992,6949331921574825992,ID.4 X,2021-04-10 09:17:00,old_v1,576,c1683739355c9cb18fefe2aef2ff0177f157bba87ea8a44899052fcde295cd10,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,9b5fe3ff0321b443,10,True,,2026-08-24T08:21:47.675319+00:00,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,False,,0,False,,0
dongchedi::6951265817220616206,6951265817220616206,ID.4 X,2021-04-15 14:21:00,old_v1,811,9ea6c051a28afa7550c37c55d977b835e44987d95cb3522f34c4d76a28133c7e,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,ab7852dd0988f1a8,10,True,,2026-08-24T08:35:29.132090+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,False,,0,False,,0,True,1.0,1
dongchedi::6953508722735845413,6953508722735845413,ID.4 X,2021-04-21 15:25:00,old_v1,1059,6a64f5bf9aca539596c9fc1de910a20402ce4f98295df126172ff581443495ae,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,79a5b66dbe7be464,10,True,,2026-08-24T08:47:32.407739+00:00,False,,0,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,1.0,1
dongchedi::6954004021942161415,6954004021942161415,ID.4 X,2021-04-22 23:27:00,old_v1,2000,e643551ffb95854d881de806799168c4ac1d53e19af404dfa040a0c765f9044e,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,cc10144b1c866652,10,True,,2026-08-24T09:07:14.732212+00:00,True,1.0,1,True,0.0,0,True,1.0,1,True,1.0,1,True,1.0,1,True,0.0,0,True,0.0,0,True,1.0,1,True,1.0,1,True,0.0,0
dongchedi::6954177247959846920,6954177247959846920,ID.4 X,2021-04-23 10:39:00,old_v1,993,d9c7f7b51c4a3c5723251b94bb1e4687cf8998fdccd2bc0ac5cb55ec2df68dff,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,494b770dc31264a1,10,True,,2026-08-24T06:29:08.412941+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,False,,0,False,,0
dongchedi::6954179155164401694,6954179155164401694,ID.4 X,2021-04-23 10:46:00,old_v1,925,7fda53d9f6696158f9c5d2319108484f7341189869e4a613aee05afa41d6c907,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,f70279a4c2a641ba,10,True,,2026-08-24T08:41:31.626687+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,False,,0,True,0.0,0
dongchedi::6954181540683190303,6954181540683190303,ID.4 X,2021-04-23 10:56:00,old_v1,1005,6ff1acbdc29a019a412266af2a80553e2e1f13f2a8544aae5dba90a896099c33,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,84fa57b662b8bc25,10,True,,2026-08-24T08:45:17.299216+00:00,False,,0,False,,0,False,,0,True,0.0,0,True,0.0,0,True,0.0,0,False,,0,True,1.0,1,False,,0,True,0.0,0
dongchedi::6954183380623691812,6954183380623691812,ID.4 X,2021-04-23 11:03:00,old_v1,1023,93e6b73470383663020fd5b210daf7d6e4a4c85cb841eb62f983e167ffd7ea23,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,9a3e1648b7e9714b,10,True,,2026-08-24T08:46:08.091120+00:00,False,,0,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,False,,0,True,0.0,0
dongchedi::6954205862739054622,6954205862739054622,ID.4 X,2021-04-23 12:30:00,old_v1,1002,16dbaa6c8398e29b59c21b404ca7eb9e5e19bed24f607b1e368a165642183200,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,91cb735bb6ef8c84,10,True,,2026-08-24T08:45:08.307328+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,False,,0,True,1.0,1,False,,0,True,0.0,0
dongchedi::6954207417664016397,6954207417664016397,ID.4 X,2021-04-23 12:36:00,old_v1,1081,1b991d24e1e022914646249c33e3f0d54a9c61ccc4074476b06b73150b7a83f8,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,1e1d6eaed68a485b,10,True,,2026-08-24T08:48:23.232471+00:00,False,,0,False,,0,True,1.0,1,True,0.0,0,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,False,,0,True,0.0,0
dongchedi::6955392567760392222,6955392567760392222,ID.4 X,2021-04-26 17:15:00,old_v1,946,782dd7dc3765d7c59f0f9b3acc790cd5732d3d2200c1ce57f7f1c79dc98c0853,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,c91566ace63d6c91,10,True,,2026-08-24T08:42:40.475400+00:00,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,True,-1.0,-1,False,,0,True,1.0,1,True,1.0,1,False,,0
dongchedi::6955741885629468708,6955741885629468708,ID.4 X,2021-04-27 15:51:00,old_v1,1161,77816063fdd30d95979b181b113f8af3c67fd990e8018a385a829f18bf461119,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,e545ce8276d66790,10,True,,2026-08-24T08:53:49.454967+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,False,,0
dongchedi::6955834271525244965,6955834271525244965,ID.4 X,2021-04-27 21:49:00,old_v1,1443,509fbf9e62c3326392f0b746817e1d7afe005642e96b10e65bf223016a10f427,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,0d8744feca0b7512,10,True,,2026-08-24T09:00:00.917315+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,False,,0,True,1.0,1,False,,0,False,,0
dongchedi::6956081715844485127,6956081715844485127,ID.4 X,2021-04-28 13:49:00,old_v1,1405,e0df53454905944b1a144046c567f3900b80b8f48d69d3290791e5799f0a31e3,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,39e7baf85a4ca6f3,10,True,,2026-08-24T08:59:20.827047+00:00,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,True,0.0,0,True,1.0,1,False,,0,False,,0,True,-1.0,-1,True,-1.0,-1
dongchedi::6956271609195794463,6956271609195794463,ID.4 X,2021-04-29 02:06:00,old_v1,1546,77fef65072ca6dfea83bfd005476c70df99844f0e538057c91872c17cbae7652,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,fa41c9261b89e663,10,True,,2026-08-24T09:01:33.719632+00:00,True,0.0,0,True,0.0,0,True,0.0,0,True,1.0,1,True,0.0,0,True,-1.0,-1,True,0.0,0,True,0.0,0,True,0.0,0,True,0.0,0
dongchedi::6956285097079214088,6956285097079214088,ID.4 X,2021-04-29 02:58:00,old_v1,1484,3e0de5b5ae69229b44fe5b1a13ec4424d6c77ce8682876eabc4ad964288904ef,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,3c1906b4fab8234e,10,True,,2026-08-24T09:00:45.175187+00:00,True,1.0,1,True,0.0,0,False,,0,True,0.0,0,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,0.0,0,True,0.0,0
dongchedi::6956355945857290254,6956355945857290254,ID.4 X,2021-04-29 07:33:00,old_v1,1836,13f3a49166b033ea7b07c8b46314900973163c08d542144a0daf8263ef177d4c,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,3a7965fbd971a542,10,True,,2026-08-24T09:04:37.227653+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,True,0.0,0
dongchedi::6956407431836471332,6956407431836471332,ID.4 X,2021-04-29 10:53:00,old_v1,1651,168374e8e8777c8dde7eb54608659fdc63166652fc6e9bbdd53d71d15aaf3854,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,d485c9bb24d70d1f,10,True,,2026-08-24T09:02:55.382013+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,-1.0,-1,True,1.0,1
dongchedi::6956626374891147272,6956626374891147272,ID.4 X,2021-04-30 01:03:00,old_v1,1145,90bf0839cac4dbb549e703fcc34fa8f9da97e7db060e98a22aaaa8580abc0d4f,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,4bf3ee2011ad5414,10,True,,2026-08-24T09:11:57.357125+00:00,False,,0,False,,0,False,,0,True,0.0,0,True,1.0,1,False,,0,False,,0,False,,0,True,1.0,1,True,0.0,0
dongchedi::6957229600585814053,6957229600585814053,ID.4 X,2021-05-01 16:04:00,old_v1,1029,28a6df53dddca06bb96ac7bf47f5ce282e2ebb302924764abcd3464dbfb1b180,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,eec1cd3ba29a4485,10,True,,2026-08-24T08:46:22.268662+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,False,,0,True,1.0,1,True,0.0,0
dongchedi::6957509342870376456,6957509342870376456,ID.4 X,2021-05-02 10:09:00,old_v1,1402,2f19adbe638668a280f81fda4a04f9200ddcc67c7191b5afb2e779811138f9c6,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,58dd49c272edae39,10,True,,2026-08-24T08:59:13.966716+00:00,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1
dongchedi::6957519430100193293,6957519430100193293,ID.4 X,2021-05-02 10:48:00,old_v1,1092,260594cd4e274030d351e734f4d58aa5ed72f3f585ea40e2f66486e285ebf1b7,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,04d91cf1fbbb53e9,10,True,,2026-08-24T08:48:48.902862+00:00,False,,0,False,,0,True,0.0,0,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,False,,0,False,,0,True,0.0,0
dongchedi::6957547908912648229,6957547908912648229,ID.4 X,2021-05-02 12:39:00,old_v1,873,4f0cf97521f3cb883cc49969709122cfd1f94a44d6b917f614d31ece12d3b482,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,35d7290498820a96,10,True,,2026-08-24T08:38:37.691048+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,False,,0
dongchedi::6959847570998824990,6959847570998824990,ID.4 X,2021-05-08 17:23:00,old_v1,558,4466077cf7f090f0bd15d0ada8d5b467519c1024d45370835c2ac0abfa8df702,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,4e7d6b41a132a25b,10,True,,2026-08-24T09:10:05.329341+00:00,True,1.0,1,True,0.0,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,0.0,0
dongchedi::6965883145312800804,6965883145312800804,ID.4 X,2021-05-24 23:44:00,old_v1,1700,a8066119c11b2ab415f08cb64c5e898626a9c7515ed8ae06303b9573770d72f5,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,ce270adca359abd6,10,True,,2026-08-24T09:03:26.207356+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1
dongchedi::6966611916407967781,6966611916407967781,ID.4 X,2021-05-26 22:52:00,old_v1,1164,67f45a1c8f27fcb1fd0af73263d62ed5820ebc0122dae4e638d34ed4baf5da10,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,434fc10ae0877682,10,True,,2026-08-24T08:53:59.043650+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,0.0,0,False,,0,False,,0,True,0.0,0
dongchedi::6968430762852880397,6968430762852880397,ID.4 X,2021-05-31 20:30:00,old_v1,1462,e24adfcbb48b994d738389d73ce6f5ad5179462d6c69cfa697451e5518cd1edb,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,f440f4210b6cd1c1,10,True,,2026-08-24T09:00:16.268583+00:00,True,1.0,1,True,0.0,0,True,0.0,0,True,0.0,0,True,1.0,1,True,0.0,0,True,1.0,1,True,1.0,1,True,1.0,1,False,,0
dongchedi::6969837439607115789,6969837439607115789,ID.4 X,2021-06-04 15:28:00,old_v1,697,1d4d5c598a268bad80f708a5125f8082c975613e4607ad9f21def011acb83120,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,9ef2dc4679cf8216,10,True,,2026-08-24T09:10:22.428893+00:00,False,,0,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,False,,0,True,-1.0,-1,False,,0
dongchedi::6971621311730683912,6971621311730683912,ID.4 X,2021-06-09 10:51:00,old_v1,1261,d55a46d285414cae610e3cc4b70a5bb28c5d78d1ca54bb9edc98d848a0868185,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,4d8be5f80f4873f1,10,True,,2026-08-24T08:56:26.848334+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,False,,0,True,0.0,0
dongchedi::6972532363515400206,6972532363515400206,ID.4 X,2021-06-11 21:46:00,old_v1,1328,bfa554ebb8883a1ff73fcb0dee0e30895dcb47cbfb32cac8b6b0625780a291b8,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,1185e2ef9e5d40fd,10,True,,2026-08-24T08:57:52.866996+00:00,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,0.0,0,False,,0,False,,0,True,1.0,1
dongchedi::6973927378477125640,6973927378477125640,ID.4 X,2021-06-15 16:00:00,old_v1,855,453bd01376c57148bc93bef144a53eb6b5fd1c6860d3c05cdb5558334a3cb4fa,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,6f2236d9358fe0bd,10,True,,2026-08-24T08:37:25.973215+00:00,True,0.0,0,True,-1.0,-1,True,1.0,1,True,-1.0,-1,True,1.0,1,False,,0,False,,0,False,,0,True,-1.0,-1,True,1.0,1
dongchedi::6974207240639090725,6974207240639090725,ID.4 X,2021-06-16 10:06:00,old_v1,1264,6cdd27931e5a13c9f9679b2281df8ccc576016df8fa02418033d6ba396c5e0fb,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,491e41f4d19a1a47,10,True,,2026-08-24T08:56:32.273922+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,False,,0,False,,0,True,0.0,0
dongchedi::6974724486935351304,6974724486935351304,ID.4 X,2021-06-17 19:33:00,old_v1,923,61297dd8db70ef6440e63cb9e58360433494204922d08fb3ac9657ed1c696e3c,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,ef5cad2b92938c9e,10,True,,2026-08-24T08:41:22.424935+00:00,True,1.0,1,True,1.0,1,True,0.0,0,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,False,,0,False,,0,True,0.0,0
dongchedi::6975717143245492238,6975717143245492238,ID.4 X,2021-06-20 11:45:00,old_v1,1591,26a7699f2c55a7fdc5f258ebee81e59138b126dc67915d637b7bb27c554159f0,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,3036f0b5a5175fb8,10,True,,2026-08-24T09:02:14.096865+00:00,True,1.0,1,True,1.0,1,True,0.0,0,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,False,,0,True,1.0,1,True,-1.0,-1
dongchedi::6977009283636400141,6977009283636400141,ID.4 X,2021-06-23 23:19:00,old_v1,640,1bef7d5d6855554497d115e959c889734c2079a0f214d76aa827700a5b0da328,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,8a0db22bdccd3974,10,True,,2026-08-24T08:24:30.510196+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,False,,0,False,,0,True,-1.0,-1
dongchedi::6977343422726148109,6977343422726148109,ID.4 X,2021-06-24 20:56:00,old_v1,817,11aa85296e677255c4d7c35a4dc45be4a8a84cdf3f308d7387d7c3ba02436aec,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,1473323eee335f86,10,True,,2026-08-24T08:35:48.741337+00:00,False,,0,True,-1.0,-1,False,,0,False,,0,True,1.0,1,True,1.0,1,False,,0,False,,0,True,-1.0,-1,True,1.0,1
dongchedi::6979070119573983244,6979070119573983244,ID.4 X,2021-06-29 12:36:00,old_v1,627,74c88c984d9d027c5e49804fc600f5c918a1553a4949b4c2654bbb99c15b9524,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,4d6ef3eb50394060,10,True,,2026-08-24T08:23:50.049772+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,-1.0,-1,True,0.0,0,True,0.0,0,True,0.0,0
dongchedi::6997584721219686414,6997584721219686414,ID.4 X,2021-08-18 10:02:00,old_v1,1975,a1a37c1b3637616777ded6e46433ae003da077535f38f534f81bd255a2b06c3c,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,3a94b89f5aec3942,10,True,,2026-08-24T09:06:09.759101+00:00,True,1.0,1,True,0.0,0,False,,0,False,,0,True,1.0,1,True,0.0,0,False,,0,False,,0,True,-1.0,-1,True,1.0,1
dongchedi::7000206870245806110,7000206870245806110,ID.4 X,2021-08-25 11:37:00,old_v1,643,997a513b01c903a77db160825f5757242597488f5153d85940fc5af5ab94a51d,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,25dfc61ac7a59b85,10,True,,2026-08-24T08:24:39.348737+00:00,False,,0,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,-1.0,-1,False,,0
dongchedi::7005473321177321480,7005473321177321480,ID.4 X,2021-09-08 16:14:00,old_v1,1389,ed55c3716b5db3bdfa075f76f49763626f84c8d8602406e42091c5c44ad2c107,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,620a2c38534cfe76,10,True,,2026-08-24T08:58:56.767095+00:00,True,1.0,1,True,1.0,1,False,,0,True,0.0,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,0.0,0
dongchedi::7031838481080913957,7031838481080913957,ID.4 X,2021-11-18 17:24:00,old_v1,1512,5909de96e366c72af7d0923bb37ed0b78a92cd0b5689f4078f268f66203d9441,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,7774175b7d3f89f3,10,True,,2026-08-24T09:01:10.091044+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,False,,0,True,1.0,1,True,1.0,1,False,,0
dongchedi::7036088617827045417,7036088617827045417,ID.4 X,2021-11-30 04:17:00,old_v1,1206,5ad166cad03ad9e4eb53ba2318b182238133d0564b889ee2798311c308f56474,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,652854ad1391fdd6,10,True,,2026-08-24T08:55:04.389838+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,0.0,0,True,1.0,1
dongchedi::7039263572630704160,7039263572630704160,ID.4 X,2021-12-08 17:37:00,old_v1,623,4bae115d53e96871c32d03e3188796a37e937912060a9c64337708aa7d4e2f53,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,09c50b06428b93b0,10,True,,2026-08-24T08:23:40.723501+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,False,,0,False,,0,False,,0,True,1.0,1,False,,0,True,1.0,1
dongchedi::7044776023480602631,7044776023480602631,ID.4 X,2021-12-23 14:08:00,old_v1,603,f4e74ecb4656145b9f3d6b3d97fc98d88b01996576508ca9370347752e1a7b29,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,dbe58d1f9eba73cc,10,True,,2026-08-24T08:22:52.962769+00:00,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,-1.0,-1,False,,0,False,,0
dongchedi::7046210816667815967,7046210816667815967,ID.4 X,2021-12-27 10:56:00,old_v1,832,b398dec7d08d5c95c6e4c0882fda256289f5b818925366205128c30c2fe284ac,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,403d308478eb02fc,10,True,,2026-08-24T08:36:26.879287+00:00,True,0.0,0,True,-1.0,-1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,-1.0,-1,True,1.0,1,False,,0,True,-1.0,-1,False,,0
dongchedi::7655887286982168600,7655887286982168600,ID.4 X,2026-06-27 14:45:00,old_v1,32,219de5467bcde2d365d5c16540dd6b8f9c22a9d70e847b58f3ae699135ec8bd2,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,bd395eac1901bce1,10,True,,2026-08-24T07:59:12.869020+00:00,True,1.0,1,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0
